River,Gauge Site,Date,Upstream,Downstream
Sutlej,Suleimanki H/W,2018-12-12 00:00:00,8195,2190
Sutlej,Suleimanki H/W,2018-12-13 00:00:00,9656,3651
Sutlej,Suleimanki H/W,2018-12-14 00:00:00,8051,2046
Sutlej,Suleimanki H/W,2018-12-15 00:00:00,8051,2046
Sutlej,Suleimanki H/W,2018-12-16 00:00:00,7085,1080
Sutlej,Suleimanki H/W,2018-12-17 00:00:00,7085,1080
Sutlej,Suleimanki H/W,2018-12-18 00:00:00,7085,1080
Sutlej,Suleimanki H/W,2018-12-19 00:00:00,8111,2106
Sutlej,Suleimanki H/W,2018-12-20 00:00:00,7358,1353
Sutlej,Suleimanki H/W,2018-12-21 00:00:00,6005,NIL
Sutlej,Suleimanki H/W,2018-12-22 00:00:00,5410,NIL
Sutlej,Suleimanki H/W,2018-12-23 00:00:00,4895,NIL
Sutlej,Suleimanki H/W,2018-12-24 00:00:00,5410,NIL
Sutlej,Suleimanki H/W,2018-12-25 00:00:00,4215,NIL
Sutlej,Suleimanki H/W,2018-12-26 00:00:00,4215,NIL
Sutlej,Suleimanki H/W,2018-12-27 00:00:00,4510,NIL
Sutlej,Suleimanki H/W,2018-12-28 00:00:00,5121,NIL
Sutlej,Suleimanki H/W,2018-12-29 00:00:00,2735,NIL
Sutlej,Suleimanki H/W,2018-12-30 00:00:00,2032,2032
Sutlej,Suleimanki H/W,2018-12-31 00:00:00,2653,2653
Indus,Kalabagh,2018-01-01 00:00:00,17677,13677
Indus,Kalabagh,2018-01-02 00:00:00,19196,15196
Indus,Kalabagh,2018-01-03 00:00:00,20146,17146
Indus,Kalabagh,2018-01-04 00:00:00,14306,11306
Indus,Kalabagh,2018-01-05 00:00:00,17239,14239
Indus,Kalabagh,2018-01-06 00:00:00,16876,13876
Indus,Kalabagh,2018-01-07 00:00:00,14574,11574
Indus,Kalabagh,2018-01-08 00:00:00,17080,14080
Indus,Kalabagh,2018-01-09 00:00:00,15521,13321
Indus,Kalabagh,2018-01-10 00:00:00,17020,15320
Indus,Kalabagh,2018-01-11 00:00:00,19573,18373
Indus,Kalabagh,2018-01-12 00:00:00,18596,17896
Indus,Kalabagh,2018-01-13 00:00:00,18636,18636
Indus,Kalabagh,2018-01-14 00:00:00,15678,15678
Indus,Kalabagh,2018-01-15 00:00:00,17056,17056
Indus,Kalabagh,2018-01-16 00:00:00,16484,16484
Indus,Kalabagh,2018-01-17 00:00:00,27817,27817
Indus,Kalabagh,2018-01-18 00:00:00,25236,25236
Indus,Kalabagh,2018-01-19 00:00:00,28546,28546
Indus,Kalabagh,2018-01-20 00:00:00,21726,21726
Indus,Kalabagh,2018-01-21 00:00:00,25684,25684
Indus,Kalabagh,2018-01-22 00:00:00,20516,20516
Indus,Kalabagh,2018-01-23 00:00:00,24905,24905
Indus,Kalabagh,2018-01-24 00:00:00,23807,23807
Indus,Kalabagh,2018-01-25 00:00:00,25237,25237
Indus,Kalabagh,2018-01-26 00:00:00,27089,27089
Indus,Kalabagh,2018-01-27 00:00:00,23807,23807
Indus,Kalabagh,2018-01-28 00:00:00,26446,26446
Indus,Kalabagh,2018-01-29 00:00:00,27817,27817
Indus,Kalabagh,2018-01-30 00:00:00,25684,25684
Indus,Kalabagh,2018-01-31 00:00:00,24313,24313
Indus,Taunsa Barrage,2018-01-01 00:00:00,14260,14260
Indus,Taunsa Barrage,2018-01-02 00:00:00,13486,13486
Indus,Taunsa Barrage,2018-01-03 00:00:00,14583,14593
Indus,Taunsa Barrage,2018-01-04 00:00:00,11291,11291
Indus,Taunsa Barrage,2018-01-05 00:00:00,11291,11291
Indus,Taunsa Barrage,2018-01-06 00:00:00,11291,11291
Indus,Taunsa Barrage,2018-01-07 00:00:00,10918,10918
Indus,Taunsa Barrage,2018-01-08 00:00:00,10918,10918
Indus,Taunsa Barrage,2018-01-09 00:00:00,11012,11012
Indus,Taunsa Barrage,2018-01-10 00:00:00,11012,11012
Indus,Taunsa Barrage,2018-01-11 00:00:00,11012,11012
Indus,Taunsa Barrage,2018-01-12 00:00:00,12140,12140
Indus,Taunsa Barrage,2018-01-13 00:00:00,12463,12463
Indus,Taunsa Barrage,2018-01-14 00:00:00,15352,15352
Indus,Taunsa Barrage,2018-01-15 00:00:00,16481,16481
Indus,Taunsa Barrage,2018-01-16 00:00:00,12009,12009
Indus,Taunsa Barrage,2018-01-17 00:00:00,17936,17936
Indus,Taunsa Barrage,2018-01-18 00:00:00,17936,17936
Indus,Taunsa Barrage,2018-01-19 00:00:00,24606,24606
Indus,Taunsa Barrage,2018-01-20 00:00:00,28633,26683
Indus,Taunsa Barrage,2018-01-21 00:00:00,29667,29667
Indus,Taunsa Barrage,2018-01-22 00:00:00,29667,29667
Indus,Taunsa Barrage,2018-01-23 00:00:00,25944,25944
Indus,Taunsa Barrage,2018-01-24 00:00:00,31622,31622
Indus,Taunsa Barrage,2018-01-25 00:00:00,31622,31622
Indus,Taunsa Barrage,2018-01-26 00:00:00,31622,31622
Indus,Taunsa Barrage,2018-01-27 00:00:00,30784,30784
Indus,Taunsa Barrage,2018-01-28 00:00:00,30784,30784
Indus,Taunsa Barrage,2018-01-29 00:00:00,30771,30771
Indus,Taunsa Barrage,2018-01-30 00:00:00,30771,30771
Indus,Taunsa Barrage,2018-01-31 00:00:00,30771,30771
Indus,Chashma Barrage,2018-01-01 00:00:00,8822,8000
Indus,Chashma Barrage,2018-01-02 00:00:00,11842,8000
Indus,Chashma Barrage,2018-01-03 00:00:00,9405,8000
Indus,Chashma Barrage,2018-01-04 00:00:00,12834,8000
Indus,Chashma Barrage,2018-01-05 00:00:00,12834,8000
Indus,Chashma Barrage,2018-01-06 00:00:00,11166,8000
Indus,Chashma Barrage,2018-01-07 00:00:00,11925,8000
Indus,Chashma Barrage,2018-01-08 00:00:00,10141,8000
Indus,Chashma Barrage,2018-01-09 00:00:00,13296,8000
Indus,Chashma Barrage,2018-01-10 00:00:00,11305,8000
Indus,Chashma Barrage,2018-01-11 00:00:00,14070,14904
Indus,Chashma Barrage,2018-01-12 00:00:00,16573,16573
Indus,Chashma Barrage,2018-01-13 00:00:00,8000,8000
Indus,Chashma Barrage,2018-01-14 00:00:00,18834,18000
Indus,Chashma Barrage,2018-01-15 00:00:00,13828,18000
Indus,Chashma Barrage,2018-01-16 00:00:00,17939,28000
Indus,Chashma Barrage,2018-01-17 00:00:00,9945,16790
Indus,Chashma Barrage,2018-01-18 00:00:00,33373,28000
Indus,Chashma Barrage,2018-01-19 00:00:00,28000,28000
Indus,Chashma Barrage,2018-01-20 00:00:00,29472,28000
Indus,Chashma Barrage,2018-01-21 00:00:00,32945,30000
Indus,Chashma Barrage,2018-01-22 00:00:00,33779,30000
Indus,Chashma Barrage,2018-01-23 00:00:00,30834,30000
Indus,Chashma Barrage,2018-01-24 00:00:00,31669,30000
Indus,Chashma Barrage,2018-01-25 00:00:00,32503,30000
Indus,Chashma Barrage,2018-01-26 00:00:00,32503,30000
Indus,Chashma Barrage,2018-01-27 00:00:00,31852,30000
Indus,Chashma Barrage,2018-01-28 00:00:00,30000,30000
Indus,Chashma Barrage,2018-01-29 00:00:00,30000,30000
Indus,Chashma Barrage,2018-01-30 00:00:00,30926,30000
Indus,Chashma Barrage,2018-01-31 00:00:00,31856,30000
Jhelum,Rasul Barrage,2018-01-01 00:00:00,732.3,699.9
Jhelum,Rasul Barrage,2018-01-02 00:00:00,732.2,700.1
Jhelum,Rasul Barrage,2018-01-03 00:00:00,732.2,700.1
Jhelum,Rasul Barrage,2018-01-04 00:00:00,732.1,700.1
Jhelum,Rasul Barrage,2018-01-05 00:00:00,732.4,700
Jhelum,Rasul Barrage,2018-01-06 00:00:00,732.6,700
Jhelum,Rasul Barrage,2018-01-07 00:00:00,732.5,700.1
Jhelum,Rasul Barrage,2018-01-08 00:00:00,732.3,700
Jhelum,Rasul Barrage,2018-01-09 00:00:00,733,700
Jhelum,Rasul Barrage,2018-01-10 00:00:00,733,700.05
Jhelum,Rasul Barrage,2018-01-11 00:00:00,733.1,700.1
Jhelum,Rasul Barrage,2018-01-12 00:00:00,732.6,700
Jhelum,Rasul Barrage,2018-01-13 00:00:00,732.5,700.3
Jhelum,Rasul Barrage,2018-01-14 00:00:00,732.6,700.2
Jhelum,Rasul Barrage,2018-01-15 00:00:00,732.3,710.3
Jhelum,Rasul Barrage,2018-01-16 00:00:00,732.5,713.4
Jhelum,Rasul Barrage,2018-01-17 00:00:00,732.6,714.8
Jhelum,Rasul Barrage,2018-01-18 00:00:00,732.6,715.8
Jhelum,Rasul Barrage,2018-01-19 00:00:00,732.8,716.7
Jhelum,Rasul Barrage,2018-01-20 00:00:00,732.7,717.3
Jhelum,Rasul Barrage,2018-01-21 00:00:00,732.8,717.9
Jhelum,Rasul Barrage,2018-01-22 00:00:00,732.9,718.4
Jhelum,Rasul Barrage,2018-01-23 00:00:00,732.8,7118.4
Jhelum,Rasul Barrage,2018-01-24 00:00:00,732.9,719
Jhelum,Rasul Barrage,2018-01-25 00:00:00,732.9,719
Jhelum,Rasul Barrage,2018-01-26 00:00:00,733,719.2
Jhelum,Rasul Barrage,2018-01-27 00:00:00,733.8,719
Jhelum,Rasul Barrage,2018-01-28 00:00:00,734.1,719
Jhelum,Rasul Barrage,2018-01-29 00:00:00,734,719
Jhelum,Rasul Barrage,2018-01-30 00:00:00,734,719
Jhelum,Rasul Barrage,2018-01-31 00:00:00,734.1,719
Chenab,Marala H/W,2018-01-01 00:00:00,6489,6489
Chenab,Marala H/W,2018-01-02 00:00:00,6489,6489
Chenab,Marala H/W,2018-01-03 00:00:00,5774,5774
Chenab,Marala H/W,2018-01-04 00:00:00,5774,5774
Chenab,Marala H/W,2018-01-05 00:00:00,5774,5774
Chenab,Marala H/W,2018-01-06 00:00:00,5774,5774
Chenab,Marala H/W,2018-01-07 00:00:00,6714,6714
Chenab,Marala H/W,2018-01-08 00:00:00,5552,5552
Chenab,Marala H/W,2018-01-09 00:00:00,5552,5552
Chenab,Marala H/W,2018-01-10 00:00:00,5552,5552
Chenab,Marala H/W,2018-01-11 00:00:00,5214,5214
Chenab,Marala H/W,2018-01-12 00:00:00,5214,5214
Chenab,Marala H/W,2018-01-13 00:00:00,5214,5214
Chenab,Marala H/W,2018-01-14 00:00:00,6004,6004
Chenab,Marala H/W,2018-01-15 00:00:00,6004,6004
Chenab,Marala H/W,2018-01-16 00:00:00,5384,5384
Chenab,Marala H/W,2018-01-17 00:00:00,5214,5214
Chenab,Marala H/W,2018-01-18 00:00:00,5214,5214
Chenab,Marala H/W,2018-01-19 00:00:00,5302,5302
Chenab,Marala H/W,2018-01-20 00:00:00,5302,5302
Chenab,Marala H/W,2018-01-21 00:00:00,5468,5468
Chenab,Marala H/W,2018-01-22 00:00:00,5468,5468
Chenab,Marala H/W,2018-01-23 00:00:00,5302,5302
Chenab,Marala H/W,2018-01-24 00:00:00,5302,5302
Chenab,Marala H/W,2018-01-25 00:00:00,5468,5468
Chenab,Marala H/W,2018-01-26 00:00:00,5139,4139
Chenab,Marala H/W,2018-01-27 00:00:00,4556,NIL
Chenab,Marala H/W,2018-01-28 00:00:00,4500,NIL
Chenab,Marala H/W,2018-01-29 00:00:00,4500,NIL
Chenab,Marala H/W,2018-01-30 00:00:00,3900,NIL
Chenab,Marala H/W,2018-01-31 00:00:00,3900,NIL
Chenab,Khanki H/W,2018-01-01 00:00:00,9197,1679
Chenab,Khanki H/W,2018-01-02 00:00:00,9197,1679
Chenab,Khanki H/W,2018-01-03 00:00:00,9209,1679
Chenab,Khanki H/W,2018-01-04 00:00:00,9160,1679
Chenab,Khanki H/W,2018-01-05 00:00:00,9110,1679
Chenab,Khanki H/W,2018-01-06 00:00:00,9060,1679
Chenab,Khanki H/W,2018-01-07 00:00:00,8370,864
Chenab,Khanki H/W,2018-01-08 00:00:00,8370,864
Chenab,Khanki H/W,2018-01-09 00:00:00,9135,1679
Chenab,Khanki H/W,2018-01-10 00:00:00,9135,1679
Chenab,Khanki H/W,2018-01-11 00:00:00,8195,864
Chenab,Khanki H/W,2018-01-12 00:00:00,6704,2936
Chenab,Khanki H/W,2018-01-13 00:00:00,6790,6790
Chenab,Khanki H/W,2018-01-14 00:00:00,4856,4856
Chenab,Khanki H/W,2018-01-15 00:00:00,4856,4856
Chenab,Khanki H/W,2018-01-16 00:00:00,4856,4856
Chenab,Khanki H/W,2018-01-17 00:00:00,4856,4856
Chenab,Khanki H/W,2018-01-18 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-19 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-20 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-21 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-22 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-23 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-24 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-25 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-26 00:00:00,5728,5728
Chenab,Khanki H/W,2018-01-27 00:00:00,4008,4008
Chenab,Khanki H/W,2018-01-28 00:00:00,992,992
Chenab,Khanki H/W,2018-01-29 00:00:00,992,992
Chenab,Khanki H/W,2018-01-30 00:00:00,992,992
Chenab,Khanki H/W,2018-01-31 00:00:00,992,922
Chenab,Qadirabad Barrage,2018-01-01 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-02 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-03 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-04 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-05 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-06 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-07 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-08 00:00:00,673,673
Chenab,Qadirabad Barrage,2018-01-09 00:00:00,673,673
Chenab,Qadirabad Barrage,2018-01-10 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-11 00:00:00,1548,1548
Chenab,Qadirabad Barrage,2018-01-12 00:00:00,673,673
Chenab,Qadirabad Barrage,2018-01-13 00:00:00,4108,4108
Chenab,Qadirabad Barrage,2018-01-14 00:00:00,6653,6653
Chenab,Qadirabad Barrage,2018-01-15 00:00:00,4375,4375
Chenab,Qadirabad Barrage,2018-01-16 00:00:00,2475,2475
Chenab,Qadirabad Barrage,2018-01-17 00:00:00,4375,4375
Chenab,Qadirabad Barrage,2018-01-18 00:00:00,4375,4325
Chenab,Qadirabad Barrage,2018-01-19 00:00:00,5730,5730
Chenab,Qadirabad Barrage,2018-01-20 00:00:00,5730,5730
Chenab,Qadirabad Barrage,2018-01-21 00:00:00,5730,5730
Chenab,Qadirabad Barrage,2018-01-22 00:00:00,1500,NIL
Chenab,Qadirabad Barrage,2018-01-23 00:00:00,3000,NIL
Chenab,Qadirabad Barrage,2018-01-24 00:00:00,3000,NIL
Chenab,Qadirabad Barrage,2018-01-25 00:00:00,3000,NIL
Chenab,Qadirabad Barrage,2018-01-26 00:00:00,5749,2749
Chenab,Qadirabad Barrage,2018-01-27 00:00:00,8749,2749
Chenab,Qadirabad Barrage,2018-01-28 00:00:00,6000,NIL
Chenab,Qadirabad Barrage,2018-01-29 00:00:00,8749,2749
Chenab,Qadirabad Barrage,2018-01-30 00:00:00,11399,5399
Chenab,Qadirabad Barrage,2018-01-31 00:00:00,10749,2749
Chenab,Trimmu H/W,2018-01-01 00:00:00,5000,NIL
Chenab,Trimmu H/W,2018-01-02 00:00:00,7165,2165
Chenab,Trimmu H/W,2018-01-03 00:00:00,7165,2165
Chenab,Trimmu H/W,2018-01-04 00:00:00,5000,NIL
Chenab,Trimmu H/W,2018-01-05 00:00:00,5765,765
Chenab,Trimmu H/W,2018-01-06 00:00:00,5000,NIL
Chenab,Trimmu H/W,2018-01-07 00:00:00,5000,NIL
Chenab,Trimmu H/W,2018-01-08 00:00:00,5000,NIL
Chenab,Trimmu H/W,2018-01-09 00:00:00,4699,NIL
Chenab,Trimmu H/W,2018-01-10 00:00:00,6581,6581
Chenab,Trimmu H/W,2018-01-11 00:00:00,9146,9146
Chenab,Trimmu H/W,2018-01-12 00:00:00,3729,3729
Chenab,Trimmu H/W,2018-01-13 00:00:00,2376,2376
Chenab,Trimmu H/W,2018-01-14 00:00:00,2376,2376
Chenab,Trimmu H/W,2018-01-15 00:00:00,2192,2192
Chenab,Trimmu H/W,2018-01-16 00:00:00,2210,2210
Chenab,Trimmu H/W,2018-01-17 00:00:00,2192,2192
Chenab,Trimmu H/W,2018-01-18 00:00:00,2192,2192
Chenab,Trimmu H/W,2018-01-19 00:00:00,3108,3108
Chenab,Trimmu H/W,2018-01-20 00:00:00,3108,3108
Chenab,Trimmu H/W,2018-01-21 00:00:00,3729,3729
Chenab,Trimmu H/W,2018-01-22 00:00:00,4395,4395
Chenab,Trimmu H/W,2018-01-23 00:00:00,4395,4395
Chenab,Trimmu H/W,2018-01-24 00:00:00,5128,5128
Chenab,Trimmu H/W,2018-01-25 00:00:00,5128,5128
Chenab,Trimmu H/W,2018-01-26 00:00:00,4040,4040
Chenab,Trimmu H/W,2018-01-27 00:00:00,3572,3572
Chenab,Trimmu H/W,2018-01-28 00:00:00,3572,3572
Chenab,Trimmu H/W,2018-01-29 00:00:00,2923,2923
Chenab,Trimmu H/W,2018-01-30 00:00:00,2923,2923
Chenab,Trimmu H/W,2018-01-31 00:00:00,2436,2436
Chenab,Panjnad H/W,2018-01-01 00:00:00,2500,NIL
Chenab,Panjnad H/W,2018-01-02 00:00:00,2500,NIL
Chenab,Panjnad H/W,2018-01-03 00:00:00,2500,NIL
Chenab,Panjnad H/W,2018-01-04 00:00:00,2500,NIL
Chenab,Panjnad H/W,2018-01-05 00:00:00,3328,3328
Chenab,Panjnad H/W,2018-01-06 00:00:00,3576,3576
Chenab,Panjnad H/W,2018-01-07 00:00:00,3546,3546
Chenab,Panjnad H/W,2018-01-08 00:00:00,2964,2964
Chenab,Panjnad H/W,2018-01-09 00:00:00,2386,2386
Chenab,Panjnad H/W,2018-01-10 00:00:00,2386,2386
Chenab,Panjnad H/W,2018-01-11 00:00:00,2386,2386
Chenab,Panjnad H/W,2018-01-12 00:00:00,1701,1701
Chenab,Panjnad H/W,2018-01-13 00:00:00,1701,1701
Chenab,Panjnad H/W,2018-01-14 00:00:00,1701,1701
Chenab,Panjnad H/W,2018-01-15 00:00:00,2426,2426
Chenab,Panjnad H/W,2018-01-16 00:00:00,6110,6110
Chenab,Panjnad H/W,2018-01-17 00:00:00,7915,7915
Chenab,Panjnad H/W,2018-01-18 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-19 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-20 00:00:00,6296,6296
Chenab,Panjnad H/W,2018-01-21 00:00:00,6296,6296
Chenab,Panjnad H/W,2018-01-22 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-23 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-24 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-25 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-26 00:00:00,7361,7361
Chenab,Panjnad H/W,2018-01-27 00:00:00,7361,7361
Chenab,Panjnad H/W,2018-01-28 00:00:00,7361,7361
Chenab,Panjnad H/W,2018-01-29 00:00:00,7361,7361
Chenab,Panjnad H/W,2018-01-30 00:00:00,6822,6822
Chenab,Panjnad H/W,2018-01-31 00:00:00,6296,6296
Ravi,Balloki H/W,2018-01-01 00:00:00,904.5,625.8
Ravi,Balloki H/W,2018-01-02 00:00:00,904.5,628.8
Ravi,Balloki H/W,2018-01-03 00:00:00,904.5,625.7
Ravi,Balloki H/W,2018-01-04 00:00:00,904.5,625.7
Ravi,Balloki H/W,2018-01-05 00:00:00,904.5,625.7
Ravi,Balloki H/W,2018-01-06 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-07 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-08 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-09 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-10 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-11 00:00:00,904.5,625.1
Ravi,Balloki H/W,2018-01-12 00:00:00,904.4,625.1
Ravi,Balloki H/W,2018-01-13 00:00:00,904.4,625.1
Ravi,Balloki H/W,2018-01-14 00:00:00,904.4,625.1
Ravi,Balloki H/W,2018-01-15 00:00:00,904.4,625.1
Ravi,Balloki H/W,2018-01-16 00:00:00,904.4,625.1
Ravi,Balloki H/W,2018-01-17 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-18 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-19 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-20 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-21 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-22 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-23 00:00:00,904.4,625.2
Ravi,Balloki H/W,2018-01-24 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-25 00:00:00,904.5,625.2
Ravi,Balloki H/W,2018-01-26 00:00:00,904.5,625.3
Ravi,Balloki H/W,2018-01-27 00:00:00,904.5,625.3
Ravi,Balloki H/W,2018-01-28 00:00:00,904.5,625.4
Ravi,Balloki H/W,2018-01-29 00:00:00,904.5,625.7
Ravi,Balloki H/W,2018-01-30 00:00:00,904.5,625.9
Ravi,Balloki H/W,2018-01-31 00:00:00,904.5,625.9
Ravi,Sidhnai H/W,2018-01-01 00:00:00,3400,NIL
Ravi,Sidhnai H/W,2018-01-02 00:00:00,5422,1322
Ravi,Sidhnai H/W,2018-01-03 00:00:00,4900,NIL
Ravi,Sidhnai H/W,2018-01-04 00:00:00,4900,NIL
Ravi,Sidhnai H/W,2018-01-05 00:00:00,5561,661
Ravi,Sidhnai H/W,2018-01-06 00:00:00,5561,661
Ravi,Sidhnai H/W,2018-01-07 00:00:00,5561,661
Ravi,Sidhnai H/W,2018-01-08 00:00:00,5561,661
Ravi,Sidhnai H/W,2018-01-09 00:00:00,5561,661
Ravi,Sidhnai H/W,2018-01-10 00:00:00,4900,NIL
Ravi,Sidhnai H/W,2018-01-11 00:00:00,2975,2975
Ravi,Sidhnai H/W,2018-01-12 00:00:00,2850,2850
Ravi,Sidhnai H/W,2018-01-13 00:00:00,3080,3080
Ravi,Sidhnai H/W,2018-01-14 00:00:00,1936,1936
Ravi,Sidhnai H/W,2018-01-15 00:00:00,1936,1936
Ravi,Sidhnai H/W,2018-01-16 00:00:00,1936,1936
Ravi,Sidhnai H/W,2018-01-17 00:00:00,1936,1936
Ravi,Sidhnai H/W,2018-01-18 00:00:00,1936,1936
Ravi,Sidhnai H/W,2018-01-19 00:00:00,2050,2050
Ravi,Sidhnai H/W,2018-01-20 00:00:00,2050,2050
Ravi,Sidhnai H/W,2018-01-21 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-22 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-23 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-24 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-25 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-26 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-27 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-28 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-29 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-30 00:00:00,1984,1984
Ravi,Sidhnai H/W,2018-01-31 00:00:00,1984,1984
Sutlej,Suleimanki H/W,2018-01-01 00:00:00,794,794
Sutlej,Suleimanki H/W,2018-01-02 00:00:00,794,794
Sutlej,Suleimanki H/W,2018-01-03 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-04 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-05 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-06 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-07 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-08 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-09 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-10 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-11 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-12 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-13 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-14 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-15 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-16 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-17 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-18 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-19 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-20 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-21 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-22 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-23 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-24 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-25 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-26 00:00:00,345,345
Sutlej,Suleimanki H/W,2018-01-27 00:00:00,1496,1496
Sutlej,Suleimanki H/W,2018-01-28 00:00:00,988,988
Sutlej,Suleimanki H/W,2018-01-29 00:00:00,988,988
Sutlej,Suleimanki H/W,2018-01-30 00:00:00,315,315
Sutlej,Suleimanki H/W,2018-01-31 00:00:00,315,315
Indus,Kalabagh,2018-07-01 00:00:00,161174,155274
Indus,Kalabagh,2018-07-02 00:00:00,172046,166546
Indus,Kalabagh,2018-07-03 00:00:00,176553,171053
Indus,Kalabagh,2018-07-04 00:00:00,200915,195415
Indus,Kalabagh,2018-07-05 00:00:00,210734,205234
Indus,Kalabagh,2018-07-06 00:00:00,205338,200338
Indus,Kalabagh,2018-07-07 00:00:00,188145,183145
Indus,Kalabagh,2018-07-08 00:00:00,170229,165229
Indus,Kalabagh,2018-07-09 00:00:00,140241,135241
Indus,Kalabagh,2018-07-10 00:00:00,133217,128217
Indus,Kalabagh,2018-07-11 00:00:00,142371,137371
Indus,Kalabagh,2018-07-12 00:00:00,194515,189515
Indus,Kalabagh,2018-07-13 00:00:00,176018,171018
Indus,Kalabagh,2018-07-14 00:00:00,177489,172489
Indus,Kalabagh,2018-07-15 00:00:00,176059,171059
Indus,Kalabagh,2018-07-16 00:00:00,189560,184560
Indus,Kalabagh,2018-07-17 00:00:00,203490,197470
Indus,Kalabagh,2018-07-18 00:00:00,189054,182054
Indus,Kalabagh,2018-07-19 00:00:00,190761,183761
Indus,Kalabagh,2018-07-20 00:00:00,198500,191000
Indus,Kalabagh,2018-07-21 00:00:00,187214,180214
Indus,Kalabagh,2018-07-22 00:00:00,170512,162512
Indus,Kalabagh,2018-07-23 00:00:00,179316,171316
Indus,Kalabagh,2018-07-24 00:00:00,203065,196065
Indus,Kalabagh,2018-07-25 00:00:00,198707,191707
Indus,Kalabagh,2018-07-26 00:00:00,139416,132416
Indus,Kalabagh,2018-07-27 00:00:00,156000,148500
Indus,Kalabagh,2018-07-28 00:00:00,174122,166622
Indus,Kalabagh,2018-07-29 00:00:00,262725,255225
Indus,Kalabagh,2018-07-30 00:00:00,257992,250492
Indus,Kalabagh,2018-07-31 00:00:00,174372,166872
Indus,Taunsa Barrage,2018-07-01 00:00:00,192829,167376
Indus,Taunsa Barrage,2018-07-02 00:00:00,185581,163868
