River,Gauge Site,Date,Upstream,Downstream
Indus,Taunsa Barrage,2016-01-14 00:00:00,26539,26539
Indus,Taunsa Barrage,2016-01-15 00:00:00,26539,26539
Indus,Taunsa Barrage,2016-01-16 00:00:00,26539,26539
Indus,Taunsa Barrage,2016-01-17 00:00:00,33585,33585
Indus,Taunsa Barrage,2016-01-18 00:00:00,31894,31894
Indus,Taunsa Barrage,2016-01-19 00:00:00,36889,36889
Indus,Taunsa Barrage,2016-01-20 00:00:00,27894,27894
Indus,Taunsa Barrage,2016-01-21 00:00:00,46129,46129
Indus,Taunsa Barrage,2016-01-22 00:00:00,36674,36674
Indus,Taunsa Barrage,2016-01-23 00:00:00,29603,29603
Indus,Taunsa Barrage,2016-01-24 00:00:00,21220,21220
Indus,Taunsa Barrage,2016-01-25 00:00:00,21786,21786
Indus,Taunsa Barrage,2016-01-26 00:00:00,31290,31290
Indus,Taunsa Barrage,2016-01-27 00:00:00,29653,29653
Indus,Taunsa Barrage,2016-01-28 00:00:00,34995,34995
Indus,Taunsa Barrage,2016-01-29 00:00:00,33978,33978
Indus,Taunsa Barrage,2016-01-30 00:00:00,33978,33978
Indus,Taunsa Barrage,2016-01-31 00:00:00,33978,33978
Indus,Chashma Barrage,2016-01-01 00:00:00,7009,11000
Indus,Chashma Barrage,2016-01-02 00:00:00,16192,17669
Indus,Chashma Barrage,2016-01-03 00:00:00,11627,12856
Indus,Chashma Barrage,2016-01-04 00:00:00,17344,18673
Indus,Chashma Barrage,2016-01-05 00:00:00,14892,15623
Indus,Chashma Barrage,2016-01-06 00:00:00,15479,16026
Indus,Chashma Barrage,2016-01-07 00:00:00,18210,18482
Indus,Chashma Barrage,2016-01-08 00:00:00,21555,20918
Indus,Chashma Barrage,2016-01-09 00:00:00,21175,19400
Indus,Chashma Barrage,2016-01-10 00:00:00,25147,24572
Indus,Chashma Barrage,2016-01-11 00:00:00,27322,27322
Indus,Chashma Barrage,2016-01-12 00:00:00,28168,28168
Indus,Chashma Barrage,2016-01-13 00:00:00,27720,27720
Indus,Chashma Barrage,2016-01-14 00:00:00,65849,40038
Indus,Chashma Barrage,2016-01-15 00:00:00,40893,28864
Indus,Chashma Barrage,2016-01-16 00:00:00,22445,39602
Indus,Chashma Barrage,2016-01-17 00:00:00,41881,30267
Indus,Chashma Barrage,2016-01-18 00:00:00,40983,55674
Indus,Chashma Barrage,2016-01-19 00:00:00,42006,40980
Indus,Chashma Barrage,2016-01-20 00:00:00,27610,30488
Indus,Chashma Barrage,2016-01-21 00:00:00,32165,20056
Indus,Chashma Barrage,2016-01-22 00:00:00,21137,21137
Indus,Chashma Barrage,2016-01-23 00:00:00,32726,32726
Indus,Chashma Barrage,2016-01-24 00:00:00,29376,29376
Indus,Chashma Barrage,2016-01-25 00:00:00,34757,34757
Indus,Chashma Barrage,2016-01-26 00:00:00,28680,33809
Indus,Chashma Barrage,2016-01-27 00:00:00,29812,34940
Indus,Chashma Barrage,2016-01-28 00:00:00,30827,35458
Indus,Chashma Barrage,2016-01-29 00:00:00,30829,35459
Indus,Chashma Barrage,2016-01-30 00:00:00,29780,33952
Indus,Chashma Barrage,2016-01-31 00:00:00,32386,36558
Jhelum,Rasul Barrage,2016-01-01 00:00:00,4284,4284
Jhelum,Rasul Barrage,2016-01-02 00:00:00,4284,4284
Jhelum,Rasul Barrage,2016-01-03 00:00:00,4284,4284
Jhelum,Rasul Barrage,2016-01-04 00:00:00,3642,3642
Jhelum,Rasul Barrage,2016-01-05 00:00:00,3642,3642
Jhelum,Rasul Barrage,2016-01-06 00:00:00,3642,3642
Jhelum,Rasul Barrage,2016-01-07 00:00:00,4083,4083
Jhelum,Rasul Barrage,2016-01-08 00:00:00,4083,4083
Jhelum,Rasul Barrage,2016-01-09 00:00:00,4342,4342
Jhelum,Rasul Barrage,2016-01-10 00:00:00,4342,4342
Jhelum,Rasul Barrage,2016-01-11 00:00:00,3385,3385
Jhelum,Rasul Barrage,2016-01-12 00:00:00,3385,3385
Jhelum,Rasul Barrage,2016-01-13 00:00:00,Heading up,NIL
Jhelum,Rasul Barrage,2016-01-14 00:00:00,Heading up,NIL
Jhelum,Rasul Barrage,2016-01-15 00:00:00,8000,NIL
Jhelum,Rasul Barrage,2016-01-16 00:00:00,5341,5341
Jhelum,Rasul Barrage,2016-01-17 00:00:00,5541,5341
Jhelum,Rasul Barrage,2016-01-18 00:00:00,5541,5341
Jhelum,Rasul Barrage,2016-01-19 00:00:00,7091,5341
Jhelum,Rasul Barrage,2016-01-20 00:00:00,7091,5341
Jhelum,Rasul Barrage,2016-01-21 00:00:00,7341,5341
Jhelum,Rasul Barrage,2016-01-22 00:00:00,7141,5341
Jhelum,Rasul Barrage,2016-01-23 00:00:00,7441,5341
Jhelum,Rasul Barrage,2016-01-24 00:00:00,7100,NIL
Jhelum,Rasul Barrage,2016-01-25 00:00:00,5700,NIL
Jhelum,Rasul Barrage,2016-01-26 00:00:00,6000,NIL
Jhelum,Rasul Barrage,2016-01-27 00:00:00,6000,NIL
Jhelum,Rasul Barrage,2016-01-28 00:00:00,6500,NIL
Jhelum,Rasul Barrage,2016-01-29 00:00:00,6800,NIL
Jhelum,Rasul Barrage,2016-01-30 00:00:00,16141,5341
Jhelum,Rasul Barrage,2016-01-31 00:00:00,21241,5341
Chenab,Marala H/W,2016-01-01 00:00:00,8112,8112
Chenab,Marala H/W,2016-01-02 00:00:00,8112,8112
Chenab,Marala H/W,2016-01-03 00:00:00,8112,8112
Chenab,Marala H/W,2016-01-04 00:00:00,6376,6376
Chenab,Marala H/W,2016-01-05 00:00:00,6376,6376
Chenab,Marala H/W,2016-01-06 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-07 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-08 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-09 00:00:00,6520,6520
Chenab,Marala H/W,2016-01-10 00:00:00,6520,6520
Chenab,Marala H/W,2016-01-11 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-12 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-13 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-14 00:00:00,7824,7824
Chenab,Marala H/W,2016-01-15 00:00:00,6520,6520
Chenab,Marala H/W,2016-01-16 00:00:00,6520,6520
Chenab,Marala H/W,2016-01-17 00:00:00,6520,6520
Chenab,Marala H/W,2016-01-18 00:00:00,6210,6210
Chenab,Marala H/W,2016-01-19 00:00:00,6210,6210
Chenab,Marala H/W,2016-01-20 00:00:00,7824,7824
Chenab,Marala H/W,2016-01-21 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-22 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-23 00:00:00,7970,7970
Chenab,Marala H/W,2016-01-24 00:00:00,7824,7824
Chenab,Marala H/W,2016-01-25 00:00:00,7824,7824
Chenab,Marala H/W,2016-01-26 00:00:00,7824,7824
Chenab,Marala H/W,2016-01-27 00:00:00,7459,3859
Chenab,Marala H/W,2016-01-28 00:00:00,6268,2668
Chenab,Marala H/W,2016-01-29 00:00:00,6418,2668
Chenab,Marala H/W,2016-01-30 00:00:00,6268,2668
Chenab,Marala H/W,2016-01-31 00:00:00,7602,4002
Chenab,Khanki H/W,2016-01-01 00:00:00,10366,2616
Chenab,Khanki H/W,2016-01-02 00:00:00,10100,2150
Chenab,Khanki H/W,2016-01-03 00:00:00,9046,1096
Chenab,Khanki H/W,2016-01-04 00:00:00,9583,1633
Chenab,Khanki H/W,2016-01-05 00:00:00,8411,561
Chenab,Khanki H/W,2016-01-06 00:00:00,9483,1633
Chenab,Khanki H/W,2016-01-07 00:00:00,9533,1633
Chenab,Khanki H/W,2016-01-08 00:00:00,9533,1633
Chenab,Khanki H/W,2016-01-09 00:00:00,9583,1633
Chenab,Khanki H/W,2016-01-10 00:00:00,9046,1096
Chenab,Khanki H/W,2016-01-11 00:00:00,9583,1633
Chenab,Khanki H/W,2016-01-12 00:00:00,7950,NIL
Chenab,Khanki H/W,2016-01-13 00:00:00,9386,9386
Chenab,Khanki H/W,2016-01-14 00:00:00,8069,8069
Chenab,Khanki H/W,2016-01-15 00:00:00,7686,7686
Chenab,Khanki H/W,2016-01-16 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-17 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-18 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-19 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-20 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-21 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-22 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-23 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-24 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-25 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-26 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-27 00:00:00,6416,6416
Chenab,Khanki H/W,2016-01-28 00:00:00,4741,4741
Chenab,Khanki H/W,2016-01-29 00:00:00,4034,4034
Chenab,Khanki H/W,2016-01-30 00:00:00,3514,3514
Chenab,Khanki H/W,2016-01-31 00:00:00,3010,3010
Chenab,Qadirabad Barrage,2016-01-01 00:00:00,3607,3607
Chenab,Qadirabad Barrage,2016-01-02 00:00:00,2219,2219
Chenab,Qadirabad Barrage,2016-01-03 00:00:00,2291,2291
Chenab,Qadirabad Barrage,2016-01-04 00:00:00,1083,1083
Chenab,Qadirabad Barrage,2016-01-05 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-06 00:00:00,627,627
Chenab,Qadirabad Barrage,2016-01-07 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-08 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-09 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-10 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-11 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-12 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-13 00:00:00,1602,1602
Chenab,Qadirabad Barrage,2016-01-14 00:00:00,8525,8525
Chenab,Qadirabad Barrage,2016-01-15 00:00:00,8525,8525
Chenab,Qadirabad Barrage,2016-01-16 00:00:00,15439,15439
Chenab,Qadirabad Barrage,2016-01-17 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-18 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-19 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-20 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-21 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-22 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-23 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-24 00:00:00,6325,6325
Chenab,Qadirabad Barrage,2016-01-25 00:00:00,9182,9182
Chenab,Qadirabad Barrage,2016-01-26 00:00:00,9182,9182
Chenab,Qadirabad Barrage,2016-01-27 00:00:00,9182,9182
Chenab,Qadirabad Barrage,2016-01-28 00:00:00,1250,NIL
Chenab,Qadirabad Barrage,2016-01-29 00:00:00,6078,3078
Chenab,Qadirabad Barrage,2016-01-30 00:00:00,6078,3078
Chenab,Qadirabad Barrage,2016-01-31 00:00:00,8130,5130
Chenab,Trimmu H/W,2016-01-01 00:00:00,14041,6041
Chenab,Trimmu H/W,2016-01-02 00:00:00,8000,NIL
Chenab,Trimmu H/W,2016-01-03 00:00:00,7000,NIL
Chenab,Trimmu H/W,2016-01-04 00:00:00,6581,NIL
Chenab,Trimmu H/W,2016-01-05 00:00:00,6581,NIL
Chenab,Trimmu H/W,2016-01-06 00:00:00,6581,NIL
Chenab,Trimmu H/W,2016-01-07 00:00:00,6294,NIL
Chenab,Trimmu H/W,2016-01-08 00:00:00,6294,NIL
Chenab,Trimmu H/W,2016-01-09 00:00:00,6294,NIL
Chenab,Trimmu H/W,2016-01-10 00:00:00,10703,10703
Chenab,Trimmu H/W,2016-01-11 00:00:00,9945,9945
Chenab,Trimmu H/W,2016-01-12 00:00:00,8503,8503
Chenab,Trimmu H/W,2016-01-13 00:00:00,7419,7419
Chenab,Trimmu H/W,2016-01-14 00:00:00,5936,5936
Chenab,Trimmu H/W,2016-01-15 00:00:00,4836,4836
Chenab,Trimmu H/W,2016-01-16 00:00:00,4606,4606
Chenab,Trimmu H/W,2016-01-17 00:00:00,5749,5749
Chenab,Trimmu H/W,2016-01-18 00:00:00,7200,7200
Chenab,Trimmu H/W,2016-01-19 00:00:00,9094,9094
Chenab,Trimmu H/W,2016-01-20 00:00:00,10829,10829
Chenab,Trimmu H/W,2016-01-21 00:00:00,12421,12421
Chenab,Trimmu H/W,2016-01-22 00:00:00,12421,12421
Chenab,Trimmu H/W,2016-01-23 00:00:00,11462,11462
Chenab,Trimmu H/W,2016-01-24 00:00:00,11462,11462
Chenab,Trimmu H/W,2016-01-25 00:00:00,11462,11462
Chenab,Trimmu H/W,2016-01-26 00:00:00,10880,10880
Chenab,Trimmu H/W,2016-01-27 00:00:00,10840,10840
Chenab,Trimmu H/W,2016-01-28 00:00:00,9971,9971
Chenab,Trimmu H/W,2016-01-29 00:00:00,9971,9971
Chenab,Trimmu H/W,2016-01-30 00:00:00,8988,8988
Chenab,Trimmu H/W,2016-01-31 00:00:00,7534,7534
Chenab,Panjnad H/W,2016-01-01 00:00:00,4600,NIL
Chenab,Panjnad H/W,2016-01-02 00:00:00,4600,NIL
Chenab,Panjnad H/W,2016-01-03 00:00:00,7557,7557
Chenab,Panjnad H/W,2016-01-04 00:00:00,6398,6398
Chenab,Panjnad H/W,2016-01-05 00:00:00,6398,6398
Chenab,Panjnad H/W,2016-01-06 00:00:00,4861,4861
Chenab,Panjnad H/W,2016-01-07 00:00:00,4861,4861
Chenab,Panjnad H/W,2016-01-08 00:00:00,4770,4770
Chenab,Panjnad H/W,2016-01-09 00:00:00,4009,4009
Chenab,Panjnad H/W,2016-01-10 00:00:00,4009,4009
Chenab,Panjnad H/W,2016-01-11 00:00:00,3624,3624
Chenab,Panjnad H/W,2016-01-12 00:00:00,4009,4009
Chenab,Panjnad H/W,2016-01-13 00:00:00,4009,4009
Chenab,Panjnad H/W,2016-01-14 00:00:00,6509,6509
Chenab,Panjnad H/W,2016-01-15 00:00:00,13737,13737
Chenab,Panjnad H/W,2016-01-16 00:00:00,13737,13737
Chenab,Panjnad H/W,2016-01-17 00:00:00,12630,12630
Chenab,Panjnad H/W,2016-01-18 00:00:00,11656,11656
Chenab,Panjnad H/W,2016-01-19 00:00:00,11656,11656
Chenab,Panjnad H/W,2016-01-20 00:00:00,11656,11656
Chenab,Panjnad H/W,2016-01-21 00:00:00,12630,12630
Chenab,Panjnad H/W,2016-01-22 00:00:00,14160,14160
Chenab,Panjnad H/W,2016-01-23 00:00:00,15835,15835
Chenab,Panjnad H/W,2016-01-24 00:00:00,Heading up,NIL
Chenab,Panjnad H/W,2016-01-25 00:00:00,8642,8292
Chenab,Panjnad H/W,2016-01-26 00:00:00,10465,10165
Chenab,Panjnad H/W,2016-01-27 00:00:00,12639,12339
Chenab,Panjnad H/W,2016-01-28 00:00:00,12639,12339
Chenab,Panjnad H/W,2016-01-29 00:00:00,13908,13358
Chenab,Panjnad H/W,2016-01-30 00:00:00,13908,13358
Chenab,Panjnad H/W,2016-01-31 00:00:00,13759,12709
Ravi,Balloki H/W,2016-01-01 00:00:00,2665,2665
Ravi,Balloki H/W,2016-01-02 00:00:00,2665,2665
Ravi,Balloki H/W,2016-01-03 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-04 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-05 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-06 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-07 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-08 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-09 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-10 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-11 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-12 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-13 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-14 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-15 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-16 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-17 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-18 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-19 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-20 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-21 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-22 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-23 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-24 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-25 00:00:00,2210,2210
Ravi,Balloki H/W,2016-01-26 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-27 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-28 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-29 00:00:00,2425,2425
Ravi,Balloki H/W,2016-01-30 00:00:00,2665,2665
Ravi,Balloki H/W,2016-01-31 00:00:00,3650,3650
Ravi,Sidhnai H/W,2016-01-01 00:00:00,7754,1654
Ravi,Sidhnai H/W,2016-01-02 00:00:00,8817,2317
Ravi,Sidhnai H/W,2016-01-03 00:00:00,9805,3305
Ravi,Sidhnai H/W,2016-01-04 00:00:00,8156,1656
Ravi,Sidhnai H/W,2016-01-05 00:00:00,8156,1656
Ravi,Sidhnai H/W,2016-01-06 00:00:00,7495,995
Ravi,Sidhnai H/W,2016-01-07 00:00:00,7822,1322
Ravi,Sidhnai H/W,2016-01-08 00:00:00,7495,995
Ravi,Sidhnai H/W,2016-01-09 00:00:00,7495,995
Ravi,Sidhnai H/W,2016-01-10 00:00:00,6834,334
Ravi,Sidhnai H/W,2016-01-11 00:00:00,4627,4627
Ravi,Sidhnai H/W,2016-01-12 00:00:00,4010,4010
Ravi,Sidhnai H/W,2016-01-13 00:00:00,2840,2840
Ravi,Sidhnai H/W,2016-01-14 00:00:00,2840,2840
Ravi,Sidhnai H/W,2016-01-15 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-16 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-17 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-18 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-19 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-20 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-21 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-22 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-23 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-24 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-25 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-26 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-27 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-28 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-29 00:00:00,2480,2480
Ravi,Sidhnai H/W,2016-01-30 00:00:00,Heading up,NIL
Ravi,Sidhnai H/W,2016-01-31 00:00:00,Heading up,NIL
Sutlej,Suleimanki H/W,2016-01-01 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-02 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-03 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-04 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-05 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-06 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-07 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-08 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-09 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-10 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-11 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-12 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-13 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-14 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-15 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-16 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-17 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-18 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-19 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-20 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-21 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-22 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-23 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-24 00:00:00,809,809
Sutlej,Suleimanki H/W,2016-01-25 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-26 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-27 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-28 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-29 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-30 00:00:00,2156,2156
Sutlej,Suleimanki H/W,2016-01-31 00:00:00,2156,2156
Sutlej,Islam H/W,2016-01-01 00:00:00,700,NIL
Sutlej,Islam H/W,2016-01-02 00:00:00,500,NIL
Sutlej,Islam H/W,2016-01-03 00:00:00,700,NIL
Sutlej,Islam H/W,2016-01-04 00:00:00,900,NIL
Sutlej,Islam H/W,2016-01-05 00:00:00,900,NIL
Sutlej,Islam H/W,2016-01-06 00:00:00,800,NIL
Sutlej,Islam H/W,2016-01-07 00:00:00,700,NIL
Sutlej,Islam H/W,2016-01-08 00:00:00,641,NIL
Sutlej,Islam H/W,2016-01-09 00:00:00,576,NIL
Sutlej,Islam H/W,2016-01-10 00:00:00,514,NIL
Sutlej,Islam H/W,2016-01-11 00:00:00,514,NIL
Sutlej,Islam H/W,2016-01-12 00:00:00,514,NIL
Sutlej,Islam H/W,2016-01-13 00:00:00,1777,1777
Sutlej,Islam H/W,2016-01-14 00:00:00,799,799
Sutlej,Islam H/W,2016-01-15 00:00:00,799,799
Sutlej,Islam H/W,2016-01-16 00:00:00,799,799
Sutlej,Islam H/W,2016-01-17 00:00:00,799,799
Sutlej,Islam H/W,2016-01-18 00:00:00,799,799
Sutlej,Islam H/W,2016-01-19 00:00:00,799,799
Sutlej,Islam H/W,2016-01-20 00:00:00,799,799
Sutlej,Islam H/W,2016-01-21 00:00:00,799,799
Sutlej,Islam H/W,2016-01-22 00:00:00,799,799
Sutlej,Islam H/W,2016-01-23 00:00:00,799,799
Sutlej,Islam H/W,2016-01-24 00:00:00,799,799
Sutlej,Islam H/W,2016-01-25 00:00:00,799,799
Sutlej,Islam H/W,2016-01-26 00:00:00,826,826
Sutlej,Islam H/W,2016-01-27 00:00:00,1277,1277
Sutlej,Islam H/W,2016-01-28 00:00:00,1272,1272
Sutlej,Islam H/W,2016-01-29 00:00:00,1272,1272
Sutlej,Islam H/W,2016-01-30 00:00:00,1272,1272
Sutlej,Islam H/W,2016-01-31 00:00:00,NIL,NIL
Indus,Kalabagh,2016-02-01 00:00:00,35868,34868
Indus,Kalabagh,2016-02-02 00:00:00,46026,45026
Indus,Kalabagh,2016-02-03 00:00:00,38887,36887
Indus,Kalabagh,2016-02-04 00:00:00,46085,43085
Indus,Kalabagh,2016-02-05 00:00:00,41854,37854
Indus,Kalabagh,2016-02-06 00:00:00,42168,38168
Indus,Kalabagh,2016-02-07 00:00:00,48701,44701
Indus,Kalabagh,2016-02-08 00:00:00,48243,42743
Indus,Kalabagh,2016-02-09 00:00:00,54322,47322
Indus,Kalabagh,2016-02-10 00:00:00,50018,43018
Indus,Kalabagh,2016-02-11 00:00:00,47843,40843
Indus,Kalabagh,2016-02-12 00:00:00,64402,56902
Indus,Kalabagh,2016-02-13 00:00:00,70325,62825
Indus,Kalabagh,2016-02-14 00:00:00,59124,51624
Indus,Kalabagh,2016-02-15 00:00:00,59014,51514
Indus,Kalabagh,2016-02-16 00:00:00,64155,56655
Indus,Kalabagh,2016-02-17 00:00:00,64190,56690
Indus,Kalabagh,2016-02-18 00:00:00,64575,56575
Indus,Kalabagh,2016-02-19 00:00:00,58926,50926
Indus,Kalabagh,2016-02-20 00:00:00,65455,57455
Indus,Kalabagh,2016-02-21 00:00:00,74150,66150
Indus,Kalabagh,2016-02-22 00:00:00,61033,53033
Indus,Kalabagh,2016-02-23 00:00:00,67940,59940
Indus,Kalabagh,2016-02-24 00:00:00,62243,54243
Indus,Kalabagh,2016-02-25 00:00:00,66881,58881
Indus,Kalabagh,2016-02-26 00:00:00,81143,73143
